epoch,lr,train_total_loss,train_ce_loss,train_affinity_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_total_loss,val_ce_loss,val_affinity_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1
1,0.0001,1.5465669705795873,1.5465669705795873,0.0,0.42430725346373266,0.19959381368758713,0.1830918882881816,0.34712791465857984,1.3048089508612142,1.3048089508612142,0.0,0.5266802443991854,0.2861186164946001,0.26965221079907314,0.46916684560842503
2,0.0001,1.240909967951009,1.240909967951009,0.0,0.5556234718826406,0.32912224687087716,0.323189890459429,0.5114247038828704,1.1235830305550103,1.1235830305550103,0.0,0.5906313645621182,0.35877423060315794,0.3628586669773365,0.5395381326490969
